Temperatura,Personas,Electrodomesticos,Consumo_kWh
26.85020529562494,1.0,20.0,51.96160805833376
19.581793276336743,5.0,17.0,55.49652675288116
34.12006518497035,2.0,5.0,39.80671641577823
27.81660187040483,4.0,13.0,57.2745497448476
19.8267588558845,4.0,20.0,49.59991782390639
25.16776457635323,1.0,5.0,33.6545264319465
23.535691160997708,5.0,18.0,59.186179083709135
19.946141735409338,3.0,19.0,51.527309855733975
28.54151448192316,2.0,19.0,51.29250517457535
21.89279866533224,2.0,10.0,34.25904406870464
18.67061408781873,3.0,12.497894736842106,31.43750067086144
20.285384106593725,1.0,5.0,24.314245380708872
28.887315430246964,2.0,5.0,30.980253701459556
14.348247706681304,2.0,6.0,30.01228297875773
15.46276041627322,4.0,8.0,39.96320930727421
23.574422815490014,4.0,18.0,56.34232163038734
21.812958188587142,5.0,7.0,42.24637782909098
24.8913710835443,4.0,9.0,43.64414252473007
16.371864885998132,5.0,15.0,45.85825463624197
24.600918298914404,2.0,7.0,34.576060638192075
21.89279866533224,5.0,11.0,46.33755764015662
17.543341849263804,1.0,12.497894736842106,47.22355122336457
25.36739294992761,5.0,14.0,54.7929465963005
16.55548383946767,3.0,10.0,38.04291370672488
25.862044892860663,3.0,10.0,40.05125834949098
20.15035091146608,3.0,13.0,45.381331566764224
23.575523102710253,2.9822105263157894,12.497894736842106,51.2634878504166
13.628195157975505,5.0,9.0,42.47254071668924
24.50597201392268,3.0,11.0,52.9213846256866
17.23764544657832,4.0,7.0,37.95578230221387
25.821016896362664,3.0,5.0,40.11123763082426
14.34924500019397,5.0,13.0,42.70645572603823
14.509735900734388,3.0,5.0,27.04538940302175
19.541810241341977,4.0,7.0,33.666401478959514
19.04611660005197,1.0,16.0,46.1303629699077
21.89279866533224,4.0,14.0,50.90716269643976
22.606877214446158,2.0,15.0,44.2005974409136
24.53212951565631,2.9822105263157894,12.497894736842106,63.6438651080852
18.759150291204502,3.0,13.0,44.13545239120589
10.397899862029297,5.0,5.0,29.27618223722058
21.89279866533224,2.0,17.0,49.1301372103288
21.26304185931085,2.0,14.0,41.84255914234956
17.601879827017605,2.0,12.0,40.56056303438624
23.703015031357022,1.0,7.0,33.21396218974588
13.927095479608436,1.0,12.0,34.21074356161425
21.97576393198786,5.0,18.0,64.50033300826074
25.536922640473275,2.9822105263157894,7.0,41.51780016476326
23.93609369725143,2.0,7.0,30.99870965324529
16.334792614632136,2.0,18.0,42.25036747120271
20.727035937161773,4.0,9.0,37.33657851889161
25.710982644709585,4.0,9.0,42.811151217314894
21.89279866533224,2.9822105263157894,12.497894736842106,51.50675089770387
19.536081877372744,5.0,12.497894736842106,44.09987207486442
22.064128286302907,3.0,11.0,42.83352478536514
24.462005170673013,1.0,12.497894736842106,46.25355554339848
32.725179278474485,3.0,10.0,48.906091420665184
23.826423791625285,5.0,8.0,44.320864543576185
14.396319205168906,2.9822105263157894,13.0,35.71922856975688
25.883795846839792,5.0,16.0,62.59755606269077
16.67184724408888,5.0,15.0,47.04249897771727
9.735144039298223,3.0,6.0,28.554113409869952
25.849188641832367,2.0,18.0,57.02242776339534
31.402242568534728,4.0,12.497894736842106,50.520105979819526
18.195223353120102,4.0,9.0,44.64509893582154
19.184896567030115,5.0,10.0,44.36156370195658
28.054132031745034,1.0,14.0,50.4503493121124
20.25615070451213,5.0,20.0,58.37496936691236
15.978162761968743,1.0,8.0,29.237192965284272
20.916267864586064,5.0,5.0,43.35036861962825
26.14642034376933,2.9822105263157894,18.0,59.76088961471133
20.294737792311334,3.0,12.0,39.33844344758232
18.175758485430837,1.0,11.0,37.523041202348494
18.91370787730529,3.0,14.0,41.746935504851706
27.71477848149297,5.0,13.0,54.8558347033531
20.020739006766384,1.0,15.0,38.14382965322105
25.59699005063552,3.0,18.0,58.03315101325413
23.383676648988317,2.0,16.0,52.97328805638399
26.195675685237035,4.0,12.497894736842106,59.17922251636688
25.034552694545365,4.0,18.0,60.81596515494184
19.107718535057227,5.0,7.0,44.2785940876261
25.021213588823297,3.0,11.0,42.59961471447063
16.68028423007717,5.0,19.0,58.80347864644205
21.89279866533224,2.0,15.0,46.88723926257448
27.21404373286797,1.0,18.0,50.20584897935402
24.87261524381902,2.0,5.0,29.114888614472846
13.911764101699736,4.0,5.0,27.84165297569909
21.595784215166265,2.9822105263157894,16.0,62.76409029808111
22.0039282868047,5.0,16.0,51.02653824188259
20.44807070142874,4.0,11.0,48.18583674383522
27.981329369062248,5.0,10.0,54.13639194480872
21.725750290024404,4.0,19.0,60.58123979390408
28.21016210831654,4.0,6.0,41.39517666611773
17.918844198500526,4.0,11.0,41.10846351731114
26.57188009182997,1.0,19.0,51.15267378947279
10.227740504157786,3.0,9.0,31.03616416043664
32.856006828303066,3.0,12.0,52.30002003044895
15.349217459753744,2.0,19.0,46.49638864958134
21.51885823191237,2.9822105263157894,18.0,46.80043459450333
24.52339999787544,5.0,11.0,49.22931131387769
15.234859585575258,5.0,5.0,34.204773061455086
32.81348680832483,1.0,9.0,43.52202129503127
24.78738385996975,5.0,18.0,56.571380238163606
21.389622382781276,4.0,19.0,56.9753092217598
24.58773442634824,1.0,14.0,45.39096404602256
23.028418627198064,5.0,17.0,59.34568825253786
20.255378159895265,2.0,14.0,42.00012459436313
21.17469452593073,2.0,13.0,44.73283040446114
22.962249435318245,1.0,19.0,50.72627489703732
23.63104238242332,2.0,17.0,53.76042931148059
20.928655894394943,1.0,10.0,33.628865637023246
26.31656675167429,3.0,17.0,53.93221919573215
26.82573569211264,2.0,13.0,46.04815095342168
23.999111422459293,2.0,9.0,40.110427321770544
23.11807549606168,4.0,5.0,37.64968827525524
26.347896943049665,3.0,12.0,47.60648988269804
13.723645480144294,3.0,8.0,26.3873784457171
19.984808625327627,2.9822105263157894,16.0,47.15674557396927
17.008342458464444,5.0,9.0,47.86440256090394
18.593111253385477,1.0,7.0,25.7596655720558
12.607369735550272,1.0,12.497894736842106,29.155527384431945
21.02162339667649,1.0,11.0,38.31618426484165
19.47788586622674,1.0,6.0,29.83820095572159
21.880947358425317,1.0,10.0,34.75981060045881
37.60710229395893,4.0,12.0,64.99278335407828
23.293115443396346,2.9822105263157894,11.0,48.84381803332416
22.22919850605593,1.0,9.0,31.79629681337129
22.48517497612008,2.9822105263157894,18.0,47.73228669156403
21.607112815268064,1.0,9.0,31.32143660861985
26.222408446075534,2.0,15.0,47.70132263085265
23.810375904177288,4.0,18.0,57.7024863981292
23.08337776853484,3.0,5.0,32.122765756225434
20.96416371863302,5.0,11.0,44.922049038590586
28.37214715049733,1.0,5.0,31.530383730091472
15.804951573447129,3.0,6.0,27.955601623155086
31.840056229239813,1.0,19.0,52.87286444819246
24.81930891006259,1.0,10.0,40.564249179243625
13.542002212869392,4.0,20.0,52.30632822271637
24.73818890979844,2.9822105263157894,19.0,62.99879200094956
31.792086881007243,5.0,12.497894736842106,55.88040489599291
25.395765342149826,5.0,7.0,37.91291304722184
18.74686155399292,4.0,6.0,35.444698537875624
29.108724480043648,3.0,17.0,59.99764087909048
13.282271119660075,4.0,9.0,42.838753904316505
21.859728252476195,2.0,14.0,46.99431679571839
19.283388168746328,3.0,12.0,41.24077533635539
28.349172308835524,5.0,17.0,69.0254384583542
23.240673915849253,5.0,7.0,43.18184363392236
10.484556547874549,2.0,14.0,31.094642174989623
25.69174828469053,4.0,8.0,42.3171144310496
26.0113058646209,2.9822105263157894,13.0,54.6195563512152
26.32252393150005,5.0,9.0,50.316787488430144
13.456445805845885,2.0,6.0,27.549440704407537
27.751070149357886,4.0,11.0,48.4045259736746
22.83368997209472,4.0,20.0,62.60442710061063
14.392905499162008,5.0,5.0,35.73043171024143
22.399793598471973,2.0,14.0,43.42960540946345
23.638136168050725,3.0,9.0,42.30935903886643
24.74390128146212,2.0,20.0,53.6443064308737
20.47437412148381,2.0,14.0,40.00041347853657
25.000475315612523,5.0,14.0,55.491006583330886
20.711521979225544,2.0,8.0,34.40293670247625
23.220823050319503,4.0,5.0,36.55205132945192
29.613755391153543,4.0,18.0,59.15816847640113
29.407982110879143,1.0,16.0,50.77873062091567
16.3699151002304,3.0,12.0,44.62850084075349
15.110954213582446,2.0,20.0,52.34834691346535
25.14462242269325,4.0,8.0,46.01279641289764
20.845257578438435,1.0,20.0,55.16501172519091
20.52563849474736,2.0,15.0,44.23200972446232
22.274298941971185,3.0,15.0,51.49827670904103
21.272682941806465,2.9822105263157894,16.0,44.9325900413826
28.089672417846412,4.0,6.0,42.40398873984692
16.80822886667341,3.0,19.0,54.55779181145471
28.469081905352027,4.0,19.0,63.668481791967984
21.27926537632945,2.0,5.0,28.31224567777753
19.1818257909168,4.0,15.0,49.395905009854935
22.74995537160108,2.0,14.0,48.99722143725866
10.191061451781902,4.0,7.0,35.35609771548915
19.154696402224264,2.0,6.0,31.722736328595403
27.68229255141112,2.0,20.0,52.851626085683165
28.24437991687958,5.0,12.497894736842106,52.56289856810628
23.88362966851859,2.0,18.0,50.97106679798901
22.457092502701123,1.0,17.0,46.954441133030805
21.89279866533224,2.9822105263157894,8.0,27.945778248272354
24.90364929375384,4.0,6.0,42.33583515808616
25.489408161620997,2.0,12.0,41.31802690201384
22.61734221494121,5.0,8.0,46.073606669695614
20.499043306334325,2.0,6.0,28.592642397046795
13.518154980770127,4.0,17.0,51.90497163424845
16.594428064316034,5.0,7.0,33.932321066029346
26.238328319692204,1.0,9.0,34.579676357129344
19.58139943155309,2.9822105263157894,13.0,42.85965830257422
26.40824827540876,3.0,11.0,44.9359974175507
21.27569108129897,1.0,9.0,34.12116726327171
20.490539874321517,2.9822105263157894,11.0,38.25986805893638
19.58639510627273,4.0,10.0,38.74750330277212
27.507207228996712,3.0,17.0,54.6716954347218
11.460731788156542,5.0,17.0,51.94057145192623
18.18677868200208,3.0,10.0,41.379553957532046
16.527115894311127,4.0,15.0,48.45225994939574
8.231759809191926,3.0,10.0,28.96253858380365
24.801923150813405,2.0,12.0,44.200728242666976
14.94803155825286,4.0,12.0,40.40896694357868
16.976376427669464,4.0,17.0,51.1883163956985
14.32952423466279,2.0,12.0,39.753063439731136
22.04201696593412,2.0,16.0,48.175394548014594
16.09503836696463,3.0,7.0,34.007671289596566
17.693852605506965,3.0,15.0,45.04431817005124
15.438303169108798,2.0,13.0,33.44828648254213
27.744696076102368,4.0,5.0,41.15667534165679
20.943792673691703,5.0,15.0,59.2534974685987
29.34615430647279,5.0,14.0,58.79625019552077
26.8943357722068,3.0,13.0,54.18610561146028
25.982401048864965,2.0,7.0,37.7229496072102
21.89279866533224,1.0,9.0,32.07658742159948
31.18412736020196,5.0,5.0,49.354528855535456
22.756272597282518,3.0,8.0,40.821340983678965
26.45654677905831,1.0,12.0,46.49834505869105
18.08213268848572,2.0,12.497894736842106,51.86729228661394
18.53536305399965,5.0,10.0,40.80855912605926
21.88680758619489,1.0,13.0,41.14699187452759
18.687919391006,2.0,17.0,44.015290691564736
26.749633460183382,2.0,5.0,37.7969984244499
27.232203871213407,1.0,14.0,48.3608619889412
25.24585532345437,2.0,9.0,40.60406908634705
21.88379855875574,1.0,18.0,41.73333611259806
13.88308360199051,2.0,6.0,25.21809230551653
31.973829868279573,1.0,13.0,46.48387831930297
27.057665768417998,2.0,11.0,40.30591208261654
25.75016220193386,2.0,17.0,52.16262217330796
25.3816671456124,2.0,14.0,43.71136908170005
18.702516869155374,5.0,17.0,55.79926389409251
19.728905659494345,5.0,12.497894736842106,42.61382574467636
32.301816719179,5.0,6.0,50.85217509505912
25.05424635421587,2.9822105263157894,16.0,56.402287851201486
23.61421009583697,1.0,16.0,46.02410881139568
21.424478266440225,3.0,7.0,38.50469373300732
12.516641796384953,5.0,11.0,42.593887351358944
28.84512016987268,2.0,17.0,55.83481435421447
22.286598668881798,2.0,6.0,35.564822737276934
21.09400010176157,5.0,10.0,45.561234016030745
26.019674246970943,2.9822105263157894,19.0,56.39650590628388
31.849811656748017,3.0,8.0,46.19465086493623
30.894030605243323,4.0,15.0,57.9498431493744
23.120618447699474,5.0,19.0,64.36789367072204
14.47384204202747,2.0,7.0,26.73201268175144
14.32433678498996,5.0,13.0,47.196039561796994
19.174315409701705,4.0,8.0,36.47624562421138
19.547278540815096,5.0,8.0,43.38117513750793
23.73403667975459,5.0,16.0,58.43471628416069
28.884476373748868,3.0,11.0,55.18665341624818
22.65221363478087,3.0,8.0,41.64532506739762
14.613548593808211,3.0,20.0,52.76839507431578
27.03916948798672,3.0,6.0,42.01510891989582
12.679147525591578,2.0,15.0,43.06174856053505
22.210421918534827,4.0,20.0,53.55745837126199
23.020431738343177,5.0,14.0,51.48512526363049
16.43184049110331,1.0,15.0,40.34654216371308
21.89279866533224,1.0,9.0,28.334186485361798
21.89279866533224,2.0,13.0,45.68188697936603
22.62445073469686,3.0,19.0,57.93573807417238
23.6806396768503,3.0,11.0,48.34614842464859
20.178664571129925,3.0,9.0,37.650201031395696
26.60648310488645,1.0,16.0,48.48820980383305
26.775350245016085,1.0,17.0,39.22125444788066
24.73173717005797,3.0,12.497894736842106,59.09317613636734
17.646727056823202,2.0,17.0,43.85278643536198
13.180969551788166,2.0,11.0,33.71100914261952
20.0841710278848,5.0,6.0,46.14487602340899
27.258624015776647,1.0,9.0,38.86320585372653
22.199347811707625,2.0,10.0,37.43179585984474
23.775547442335892,5.0,14.0,55.9108154381599
15.286074379837045,5.0,12.497894736842106,46.00293474871816
21.89279866533224,2.9822105263157894,5.0,48.15758932020492
26.017582114914635,5.0,18.0,57.660064858591646
21.89279866533224,2.0,15.0,51.75136803051228
29.02826176971559,3.0,7.0,41.19798516207394
22.315527243935502,1.0,5.0,24.902746827973274
21.849529486588818,3.0,20.0,57.46607241493452
16.202537723671703,5.0,12.497894736842106,49.05704148223758
32.53948712700657,5.0,7.0,42.271083025284696
24.185595744654023,3.0,17.0,51.40961488159334
27.944784718367373,2.0,12.0,46.0857404986723
26.880153763220825,2.0,15.0,46.70815652265633
27.827488238333373,2.0,19.0,53.78517825742144
20.26001053660789,5.0,7.0,38.15421585266184
16.05886840470733,4.0,16.0,45.39483441396011
22.89754113615268,2.0,6.0,29.178899299678157
21.89279866533224,3.0,14.0,45.49323449748652
23.09157831775501,2.9822105263157894,11.0,37.1026379244114
21.178223436512145,1.0,7.0,29.8907397867898
18.217698156898383,3.0,9.0,40.41292873614388
17.887989230931748,5.0,6.0,36.432330846608366
9.378380976404287,1.0,15.0,27.80784401710399
24.142458947067464,4.0,18.0,53.9292221190595
22.33062228766979,3.0,10.0,39.18095717204871
23.26024154628424,5.0,7.0,47.37109023473404
16.892406826850948,5.0,17.0,56.3345821923205
24.51093658251323,5.0,18.0,67.36766751702851
17.877873548731408,2.0,9.0,32.8410363285559
24.030698746976512,4.0,12.497894736842106,57.2258130794856
21.94174495610041,3.0,12.0,48.09923488714163
16.252936410885034,2.0,19.0,48.80533385667778
16.18644524365173,5.0,18.0,53.88290185204994
23.500047047208604,4.0,17.0,61.77293794198072
23.70962435143116,3.0,15.0,49.576170223118986
21.3888903047048,4.0,16.0,57.31199599931764
13.87776946151638,3.0,15.0,48.64524497490446
19.370027558660706,4.0,9.0,38.68258614367788
19.26231108148716,4.0,8.0,43.16529166540679
20.730192684569783,5.0,10.0,47.93740231816766
23.50027957460807,2.0,17.0,50.20109639627592
27.30540607113647,1.0,20.0,55.65309168948068
23.897035598345173,3.0,8.0,41.382516017223566
23.455444601656485,1.0,13.0,36.6741604841022
15.91492328926438,3.0,13.0,39.19804592861136
20.06297164909143,1.0,19.0,46.748237418189774
18.042379211466944,4.0,14.0,44.94545233241131
24.07235165911517,1.0,15.0,43.0515144462236
18.42675360278187,2.0,10.0,38.57360036386821
26.73071196663112,4.0,19.0,60.22682937039234
21.746039304259167,5.0,13.0,50.36070424615272
19.44976048298964,5.0,14.0,49.29706831999457
23.147146302923844,2.0,16.0,51.37113991101105
21.923319087976594,2.9822105263157894,12.0,52.068615385544845
26.427748845322157,2.0,8.0,38.80685223479799
16.606277684011786,4.0,10.0,44.65318848481176
13.433953152545728,1.0,11.0,28.0731680712006
15.43692367386292,1.0,8.0,29.17953011680133
26.243345974138798,3.0,8.0,49.3249953363649
23.34039318610306,5.0,13.0,55.50473050278735
17.54998548543249,2.0,12.0,39.10820070282725
24.803938059849617,2.9822105263157894,16.0,61.67291939228242
20.761252188243944,5.0,16.0,49.07752887192423
26.937719815500312,1.0,14.0,51.8715481944564
13.14842179560138,2.0,14.0,36.61037539211733
22.798126277156385,1.0,12.497894736842106,27.91570336979317
12.975812499922393,2.9822105263157894,9.0,36.70380074302811
22.09751033826712,4.0,5.0,43.15416247914425
21.138368290287545,4.0,18.0,53.58306895866978
19.926962164763253,1.0,18.0,38.92315809061949
22.09478561413863,4.0,7.0,38.1261780321232
27.79459768073767,5.0,11.0,53.85361976617446
20.679688861494892,3.0,15.0,46.29771952093354
30.26013219272869,5.0,13.0,52.60087528415104
16.315144692526705,1.0,14.0,33.78614403427551
18.441633271607103,1.0,9.0,32.24399675557618
19.74510401752404,3.0,16.0,47.28173356946685
21.66932957882644,1.0,8.0,31.727301176995077
14.814197322327114,3.0,8.0,33.54178438206756
16.553043268495763,2.0,9.0,31.639979851211752
18.067612199247687,4.0,15.0,50.66606875629121
28.25570432079724,2.0,8.0,42.21568131699869
16.577649004668498,2.9822105263157894,9.0,35.36435451294418
23.886638082093988,1.0,5.0,32.986237410225975
17.92705831446051,2.0,18.0,48.7269901567961
23.09260859463942,3.0,10.0,41.05000851484849
16.040113858957657,2.0,15.0,36.42483700160998
23.79326376191033,4.0,12.497894736842106,51.06185945666558
12.950233724026422,4.0,13.0,41.75245564649602
19.961413162812548,4.0,10.0,45.73034263094781
22.174550695502827,2.0,13.0,44.76710354649708
21.326578917545685,2.9822105263157894,6.0,36.19372169120544
26.340378081235727,5.0,7.0,43.61507759165298
13.62473842854336,4.0,6.0,30.91256275953113
25.98825388329455,1.0,18.0,51.194207299659794
24.277980407128705,2.0,19.0,54.94587083197047
17.275999738374814,1.0,6.0,23.25117275971662
18.959449813537717,5.0,13.0,51.32642493549765
28.67074553257192,5.0,13.0,57.44851637865677
24.9076384459244,2.9822105263157894,9.0,46.03296725444431
23.527867648544763,1.0,14.0,47.37423918032642
24.086608433773872,1.0,16.0,45.84412922689276
16.196588561766852,1.0,11.0,40.75423851423413
22.42386945037957,5.0,19.0,62.00041269195905
20.785456159905745,2.9822105263157894,17.0,58.29852062258138
28.496593269860696,2.0,5.0,26.744237402526675
23.72717566681784,3.0,15.0,51.39127365766678
19.18571852312304,1.0,17.0,40.11823372593557
19.76232677467225,5.0,15.0,53.30910738018403
21.69161522034897,4.0,7.0,41.96068677583238
15.08744117393119,3.0,17.0,43.35409472748941
18.404428542861048,2.0,18.0,46.97421889896333
21.89279866533224,1.0,15.0,41.97021475561464
16.88944381226247,4.0,12.497894736842106,33.02463492933
20.30618870931304,4.0,12.497894736842106,44.17297112722819
26.81161169987887,2.9822105263157894,13.0,46.41496655603927
20.17214753114388,5.0,10.0,46.06211506990367
16.623911095456556,3.0,10.0,38.331465465850414
22.45813424580825,2.0,5.0,34.88698556622708
21.48667636805406,5.0,17.0,52.69627026958613
29.138225254080687,4.0,14.0,56.19743046930128
25.70802030679528,3.0,12.0,42.63830329816119
29.332861457523865,3.0,19.0,59.085689738901685
26.323043951016544,4.0,9.0,43.59139232011775
16.05437005121485,1.0,12.0,35.687430216480905
28.26656616610776,4.0,13.0,57.12628622735302
11.51105354518744,4.0,18.0,48.37843182842855
24.56759161760117,3.0,6.0,36.612380731407086
19.02496178880108,2.9822105263157894,12.0,45.1361730443052
17.23797343703357,4.0,11.0,45.072717169649046
18.281785516492725,4.0,11.0,45.29630917548095
38.52103252628748,1.0,8.0,44.77057332451188
22.990312889587745,3.0,11.0,40.73071645956842
20.533070625731156,5.0,18.0,56.71551831551204
22.40529915116557,4.0,12.0,47.27219893449615
21.68911196858766,2.0,16.0,51.31676259895679
27.43826914656489,1.0,7.0,39.13073426052996
20.68193077069345,4.0,19.0,59.79711850849306
27.191998545443525,1.0,10.0,39.71595234896998
17.740035058299465,2.0,9.0,32.648042649272455
23.147814399652564,5.0,20.0,63.28631809800843
23.62399526590349,3.0,18.0,54.72477726867898
20.915568866781,5.0,13.0,52.11805170261378
19.063389463444484,3.0,11.0,42.27551590821647
23.22559578079437,1.0,19.0,45.81615948796713
25.341630020077154,4.0,10.0,49.43769832650011
21.89279866533224,1.0,15.0,45.77810523543333
21.038902799712645,5.0,14.0,48.11212723823599
31.838925526993364,4.0,7.0,49.13113743372642
31.916809602379992,1.0,14.0,51.491483455598924
26.25152177964585,3.0,15.0,49.49618233034649
23.8665677587382,4.0,13.0,50.69856557134797
16.043172210984633,4.0,7.0,30.678513489193648
19.912007611345537,4.0,13.0,40.432203561957365
19.22976491618229,3.0,18.0,46.23704610431625
19.829057390492448,4.0,9.0,39.10140718368376
24.45506281470037,5.0,15.0,50.84570214076077
21.14263675548306,3.0,5.0,35.39963972323107
22.33368527115942,3.0,10.0,46.55482985590128
20.49813568013856,5.0,12.0,52.90014375180573
29.370771413295383,1.0,18.0,53.77842273454315
21.89279866533224,3.0,12.0,52.65442927473302
27.182518142647577,3.0,10.0,45.03025761522704
21.60747314510751,3.0,17.0,48.72327570417446
25.605268646074432,2.0,11.0,38.9203223805484
21.548773671899525,2.9822105263157894,9.0,46.08354787319096
25.15202118141624,2.0,16.0,51.03455842500841
12.783950328305444,2.0,7.0,20.697390063031143
19.24407514239442,4.0,6.0,35.30345897229161
14.824559096952186,3.0,20.0,43.75730870528286
28.44122873437124,3.0,11.0,47.84992306619736
27.7379181857135,2.0,10.0,49.230652394832376
16.179726849890855,2.0,17.0,46.90411146414416
16.77241315428259,4.0,7.0,39.74993237190573
20.964606653982507,1.0,11.0,32.267996717483925
29.21032302960356,2.0,11.0,48.93033350585102
31.252570621268923,2.9822105263157894,12.497894736842106,42.55379923302691
17.774103407742135,5.0,13.0,47.358318067274034
22.598286563257705,1.0,7.0,32.37145088957338
19.299711035947876,3.0,17.0,45.0877104078459
22.143722032013063,3.0,20.0,55.89198754384894
26.668850623337622,2.0,17.0,50.31935161581463
19.57291822491684,5.0,9.0,37.61495147729044
26.149381963834703,2.0,18.0,55.05003860567556
13.772167610854188,3.0,12.497894736842106,39.2347313833829
19.55072788118802,4.0,6.0,35.04022396022737
19.816647998228447,1.0,8.0,31.169167169394576
23.41540306007892,1.0,8.0,28.51059285060073
23.526007386016254,1.0,10.0,37.79545313358611
24.800752180030287,5.0,15.0,63.59570430547384
23.17873827546001,4.0,7.0,45.65788711076461
22.13647975542856,3.0,17.0,45.15007375325119
23.99840650277376,5.0,9.0,46.25124751269728
26.654725388239807,1.0,13.0,44.45012379603877
15.447250952797168,5.0,20.0,53.48535459580116
21.89279866533224,2.0,17.0,56.81100499753482
23.80324149625936,2.0,20.0,56.88856909498833
16.956548947993944,5.0,12.0,45.71433232619318
21.89279866533224,4.0,5.0,34.850227388491746
15.435505484659435,3.0,9.0,37.849051135879925
23.621917422619585,5.0,11.0,48.9213404056836
17.389603917301564,4.0,13.0,47.570965962701344
11.132938330357092,1.0,6.0,20.437194637763337
21.80592558198586,2.9822105263157894,17.0,59.98130358650885
38.11985084196316,2.0,19.0,64.17229163088477
12.69716789871988,3.0,17.0,43.14659113272877
24.103063262374093,4.0,19.0,57.73598422139671
13.513650891486472,4.0,15.0,50.73744950930856
19.04099761850202,2.9822105263157894,13.0,44.50011399240252
18.47140297365443,3.0,20.0,46.32099419775237
23.384106354961904,4.0,8.0,45.54611351782037
24.044899413191512,1.0,16.0,50.427782417536754
24.17844849617929,4.0,17.0,58.92621362430855
27.086268226668043,2.0,8.0,35.121104942339684
21.89279866533224,3.0,15.0,40.22728354757204
20.307858182918658,4.0,8.0,34.8474383358549
28.41444195417813,3.0,12.497894736842106,43.07900928597949
23.14791607213542,2.0,12.497894736842106,48.2339036538806
17.39804098089226,5.0,12.0,46.54750557779043
18.6056048027033,3.0,14.0,43.79343331663323
18.000350835362518,4.0,11.0,48.877224198811646
33.528520201803296,3.0,13.0,58.68594697831907
17.389004785870142,1.0,19.0,45.19608712043713
17.109453321438696,4.0,12.0,41.62502240495634
13.21801235352588,1.0,9.0,32.01496697305802
21.44635005334777,5.0,10.0,49.22223482765064
25.637306745467768,4.0,12.497894736842106,58.48979274753147
21.61468374741666,2.0,20.0,50.96299377659796
23.1818020801946,3.0,5.0,33.57410681774085
13.061236319356937,3.0,14.0,45.01702580829737
24.768701383932168,2.0,20.0,59.29015269647888
15.12785791840117,4.0,16.0,54.07763833189389
15.340286118785585,1.0,12.0,35.943956269302184
22.666432393308625,4.0,18.0,57.78850649431326
21.117392839692688,1.0,18.0,42.68945199022068
21.89279866533224,4.0,8.0,41.26540242834847
22.44667436189638,2.0,11.0,44.58498767541576
27.970927262713783,1.0,9.0,37.31365206910537
24.319775863739693,4.0,14.0,56.18935269038288
28.69529076745107,4.0,10.0,52.5419445233689
29.245234697464845,3.0,17.0,56.13764844974939
10.613072040469484,4.0,10.0,41.90277815024301
12.530800634396584,5.0,6.0,35.417666343312085
18.249022571499964,5.0,11.0,46.560406195099
22.10818191410463,4.0,6.0,39.31646345802925
20.910192575521,4.0,19.0,61.06881662965557
18.999457796601945,4.0,11.0,39.85112947026931
23.134239829212337,1.0,8.0,35.12615518654036
17.515085122744463,5.0,17.0,54.29445188449763
18.816371566902365,3.0,11.0,37.90634749952483
23.4424338681402,1.0,12.0,38.53127496225408
24.91692955839136,5.0,7.0,43.65637344910805
23.987651503306285,2.9822105263157894,13.0,51.103213194955735
23.28772048038954,5.0,12.497894736842106,42.38507433785387
15.9511766146036,5.0,10.0,41.46844458074988
16.60601424864526,1.0,12.0,37.24719354655999
23.16731004863821,4.0,14.0,52.41666002150915
19.53194917059056,2.9822105263157894,7.0,38.34189576895117
9.294914091879756,5.0,9.0,32.7732122167186
23.60482381269138,5.0,8.0,44.13327462993939
27.858295828926455,3.0,17.0,53.141583424570925
24.85628085263822,1.0,6.0,29.59306357388026
17.779698992933703,4.0,16.0,47.672000015251314
27.360532694873164,4.0,6.0,43.594107385635
15.070126483506106,3.0,9.0,29.724773888486265
25.70240802401495,1.0,16.0,49.78613928160188
16.47433009757234,2.0,13.0,35.54065500962586
14.287734374892151,5.0,11.0,42.14313928930143
26.662295626742328,3.0,7.0,43.24559378569807
16.915055174713977,1.0,17.0,39.2635284940054
24.14310440414396,4.0,12.497894736842106,36.21514423161916
18.763924476787984,3.0,13.0,42.16566892471248
16.48256007452949,5.0,18.0,58.38127108437285
23.355539402596936,2.0,18.0,51.59359261750467
16.237905028183643,5.0,5.0,36.714674429474464
22.716470294259228,5.0,12.497894736842106,45.73334385925927
24.177712645680717,5.0,13.0,55.47539233306577
21.27472563850137,4.0,12.0,42.75097890565509
15.873425561312551,4.0,6.0,31.264357943711826
14.83241582882652,2.0,9.0,29.103619382080574
28.22789961587317,1.0,19.0,51.80224772755936
21.89279866533224,2.0,9.0,39.98880201546377
22.63908086155961,4.0,17.0,57.927242444328144
20.697759853553904,3.0,10.0,44.4090398754964
22.16042115754784,5.0,6.0,40.11327257227934
17.575483827450586,4.0,16.0,50.216391840655575
20.452089902521266,5.0,12.0,52.56615394410866
19.776759342376565,5.0,14.0,52.02343335217832
18.004462278627624,1.0,7.0,25.919793342133246
21.89279866533224,1.0,15.0,44.70079042985933
15.106399243571715,1.0,13.0,34.95858029453727
18.58528001714651,4.0,18.0,54.993859561520985
20.495278804324705,4.0,16.0,48.65660502558419
30.82500131427769,2.0,14.0,50.85693725138197
16.997712788254155,3.0,17.0,42.89303683856483
21.89279866533224,1.0,17.0,51.25166194198538
22.317961343632625,2.0,19.0,52.50385055019738
27.403056604601417,3.0,17.0,57.15499104894726
